Sat May 21 12:22:04 2022    main.stats

         3611503 function calls (3547257 primitive calls) in 40.564 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.050    0.025 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:3449(std)
        2    0.002    0.001    0.050    0.025 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:260(_std)
        4    0.000    0.000    0.050    0.012 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2051(_update_label_position)
        2    0.024    0.012    0.048    0.024 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:195(_var)
     4433    0.007    0.000    0.048    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\fromnumeric.py:2268(any)
        4    0.000    0.000    0.047    0.012 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2032(_get_tick_boxes_siblings)
     4400    0.031    0.000    0.047    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:69(__init__)
      500    0.001    0.000    0.047    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2909(__init__)
     2559    0.010    0.000    0.046    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\path.py:98(__init__)
     3121    0.005    0.000    0.046    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:796(unit)
      152    0.046    0.000    0.046    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
    29090    0.030    0.000    0.046    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1702(__init__)
      502    0.002    0.000    0.045    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2109(__init__)
        1    0.000    0.000    0.045    0.045 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\hist.py:3(<module>)
       10    0.000    0.000    0.045    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:600(_get_toolbar)
       10    0.018    0.002    0.045    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:653(__init__)
       62    0.001    0.000    0.044    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:664(__init__)
        1    0.000    0.000    0.044    0.044 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\stats\__init__.py:2(<module>)
      502    0.004    0.000    0.044    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2182(set_params)
     7135    0.014    0.000    0.044    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2511(__init__)
     4781    0.007    0.000    0.043    0.000 {built-in method builtins.all}
     4541    0.012    0.000    0.042    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:313(_set_edgecolor)
    29862    0.041    0.000    0.041    0.000 {method 'copy' of 'numpy.ndarray' objects}
29610/24417    0.036    0.000    0.041    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:158(_invalidate_internal)
       68    0.001    0.000    0.041    0.001 <frozen importlib._bootstrap_external>:849(get_code)
1298/1272    0.001    0.000    0.040    0.000 <frozen importlib._bootstrap>:1017(_handle_fromlist)
       82    0.002    0.000    0.039    0.000 {built-in method builtins.__build_class__}
     1618    0.008    0.000    0.038    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:277(set_marker)
       23    0.000    0.000    0.037    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\frame.py:199(patch)
     2031    0.017    0.000    0.037    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:849(update_from_path)
       31    0.000    0.000    0.037    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:1972(__init__)
       25    0.000    0.000    0.037    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\frame.py:185(_update_patch_path)
      152    0.002    0.000    0.036    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1411(get_font)
        2    0.008    0.004    0.036    0.018 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:1316(_findfont_cached)
        1    0.000    0.000    0.035    0.035 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\__init__.py:21(Conf)
        4    0.000    0.000    0.035    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\config\configuration.py:249(__init__)
        1    0.000    0.000    0.035    0.035 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\pyplot.py:990(subplot)
        4    0.000    0.000    0.035    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\introspection.py:165(find_current_module)
        4    0.000    0.000    0.035    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\utils\introspection.py:275(_get_module_from_frame)
        5    0.001    0.000    0.035    0.007 C:\Users\krist\anaconda3\envs\Kristaps\lib\inspect.py:726(getmodule)
    11289    0.009    0.000    0.035    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colors.py:124(_is_nth_color)
    43440    0.015    0.000    0.035    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\abc.py:96(__instancecheck__)
       25    0.000    0.000    0.034    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\frame.py:312(update_spines)
    20009    0.016    0.000    0.034    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colors.py:266(<genexpr>)
       23    0.001    0.000    0.034    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\coordinates_map.py:46(__init__)
    27579    0.019    0.000    0.033    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\function_base.py:244(iterable)
       31    0.000    0.000    0.033    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axis.py:2260(__init__)
       31    0.000    0.000    0.033    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:982(_gen_axes_spines)
      192    0.001    0.000    0.033    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\frame.py:38(data)
      155    0.000    0.000    0.032    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:997(<genexpr>)
       46    0.001    0.000    0.032    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\coordinate_helpers.py:82(__init__)
2521/2493    0.006    0.000    0.032    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:2527(get_matrix)
    64861    0.032    0.000    0.032    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:107(__init__)
      124    0.001    0.000    0.032    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:484(linear_spine)
    15074    0.016    0.000    0.032    0.000 {built-in method builtins.any}
       46    0.000    0.000    0.031    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:200(world_axis_units)
       46    0.000    0.000    0.031    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:202(<listcomp>)
      885    0.031    0.000    0.031    0.000 {method 'astype' of 'numpy.ndarray' objects}
       92    0.002    0.000    0.031    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\fitswcs.py:274(world_axis_units)
    10450    0.011    0.000    0.031    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\contextlib.py:117(__exit__)
    10450    0.009    0.000    0.031    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\contextlib.py:238(helper)
        1    0.000    0.000    0.030    0.030 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\stats\lombscargle\__init__.py:10(<module>)
     1039    0.002    0.000    0.030    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:932(copy)
        1    0.000    0.000    0.029    0.029 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\__init__.py:3(<module>)
     2227    0.018    0.000    0.029    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:1682(normalize_kwargs)
       68    0.001    0.000    0.029    0.000 <frozen importlib._bootstrap_external>:969(get_data)
      287    0.001    0.000    0.028    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1005(get_path)
      287    0.006    0.000    0.028    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:650(recache)
      124    0.002    0.000    0.028    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:31(__init__)
       29    0.010    0.000    0.027    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\ma\core.py:3601(shrink_mask)
      118    0.002    0.000    0.027    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:658(union)
       16    0.000    0.000    0.027    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:3013(tick_params)
     5744    0.005    0.000    0.027    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\figure.py:42(_stale_figure_callback)
        2    0.027    0.013    0.027    0.013 {filter2D}
      124    0.000    0.000    0.027    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:221(register_axis)
      877    0.001    0.000    0.026    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\font_manager.py:713(_from_any)
     4062    0.006    0.000    0.026    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:1008(set_label)
     1052    0.002    0.000    0.025    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:215(__init__)
      189    0.000    0.000    0.025    0.000 <__array_function__ internals>:2(bincount)
       68    0.024    0.000    0.024    0.000 {built-in method io.open_code}
     7290    0.007    0.000    0.024    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\re.py:188(match)
     2349    0.002    0.000    0.024    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\patches.py:328(set_edgecolor)
      502    0.005    0.000    0.023    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\ticker.py:2159(_validate_steps)
       80    0.000    0.000    0.023    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:263(get_tightbbox)
      124    0.000    0.000    0.022    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\spines.py:234(cla)
     2149    0.007    0.000    0.022    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:955(_set_artist_props)
    10450    0.019    0.000    0.022    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\contextlib.py:82(__init__)
     2670    0.005    0.000    0.022    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\markers.py:230(_recache)
       23    0.000    0.000    0.022    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\wcsapi.py:323(__init__)
       23    0.000    0.000    0.021    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\wcsapi.py:251(wcsapi_to_celestial_frame)
        2    0.000    0.000    0.021    0.011 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colorbar.py:1703(colorbar_factory)
      8/6    0.000    0.000    0.021    0.004 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:2446(autoscale_view)
        2    0.000    0.000    0.021    0.011 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colorbar.py:1199(__init__)
      6/2    0.000    0.000    0.021    0.011 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\deprecation.py:439(wrapper)
        2    0.000    0.000    0.021    0.011 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\colorbar.py:398(__init__)
        2    0.000    0.000    0.021    0.011 <__array_function__ internals>:2(ones_like)
        2    0.000    0.000    0.021    0.011 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\numeric.py:218(ones_like)
        9    0.000    0.000    0.021    0.002 <__array_function__ internals>:2(copyto)
  374/368    0.001    0.000    0.021    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\core.py:726(to_string)
      566    0.001    0.000    0.021    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1146(set_marker)
    21893    0.016    0.000    0.021    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\cbook\__init__.py:2254(_check_in_list)
        4    0.000    0.000    0.021    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_axes.py:2212(_convert_dx)
        4    0.002    0.001    0.021    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_axes.py:2255(<listcomp>)
       10    0.000    0.000    0.021    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5agg.py:19(__init__)
2178/2168    0.016    0.000    0.020    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:375(bounds)
       10    0.001    0.000    0.020    0.002 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:217(__init__)
      899    0.002    0.000    0.020    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\lines.py:1190(set_markerfacecolor)
    11563    0.020    0.000    0.020    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      368    0.002    0.000    0.020    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\units\format\vounit.py:195(to_string)
    87/81    0.001    0.000    0.020    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\gridspec.py:751(get_position)
      386    0.020    0.000    0.020    0.000 {built-in method nt.stat}
      100    0.001    0.000    0.020    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\visualization\wcsaxes\wcsapi.py:343(transform)
       23    0.000    0.000    0.019    0.001 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:275(world_axis_object_classes)
    24599    0.016    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:332(pchanged)
  274/250    0.000    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:649(viewLim)
    43440    0.018    0.000    0.019    0.000 {built-in method _abc._abc_instancecheck}
  276/252    0.001    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:635(_unstale_viewLim)
    85513    0.019    0.000    0.019    0.000 {function Section.__getitem__ at 0x000001C36CF0F3A0}
       69    0.004    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\fitswcs.py:341(_get_components_and_classes)
       80    0.013    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\backends\backend_qt5.py:705(_icon)
2753/2749    0.002    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:1715(transform)
        2    0.000    0.000    0.019    0.009 <__array_function__ internals>:2(nanmin)
        2    0.000    0.000    0.019    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\lib\nanfunctions.py:228(nanmin)
    30572    0.010    0.000    0.019    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\transforms.py:200(<lambda>)
        4    0.000    0.000    0.018    0.005 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\axes\_base.py:3625(set_yscale)
   108934    0.018    0.000    0.018    0.000 {method 'items' of 'dict' objects}
    42237    0.018    0.000    0.018    0.000 {built-in method builtins.iter}
        1    0.000    0.000    0.018    0.018 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\timeseries\periodograms\__init__.py:1(<module>)
       89    0.000    0.000    0.018    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\numpy\core\_methods.py:54(_any)
   100105    0.018    0.000    0.018    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\matplotlib\artist.py:796(get_animated)
       61    0.000    0.000    0.018    0.000 {method 'any' of 'numpy.ndarray' objects}
        2    0.001    0.000    0.018    0.009 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcs.py:376(__init__)
      100    0.001    0.000    0.018    0.000 C:\Users\krist\anaconda3\envs\Kristaps\lib\site-packages\astropy\wcs\wcsapi\wrappers\sliced_wcs.py:229(pixel_to_world_values)
